,pop_grid_pop,geometry,pop_grid_id
109,,"POLYGON ((420494.8749996373 542251.7796340608, 421418.86345545796 542250.7964655943, 421417.88978680846 541329.5753115235, 420493.8898798105 541330.5568260176, 420494.8749996373 542251.7796340608))",109
110,,"POLYGON ((421418.86345545796 542250.7964655943, 422342.8502620819 542249.8247923818, 422341.88804450625 541328.605272945, 421417.88978680846 541329.5753115235, 421418.86345545796 542250.7964655943))",110
111,,"POLYGON ((422342.8502620819 542249.8247923818, 423266.83543890185 542248.8646143202, 423265.884672298 541327.6467101795, 422341.88804450625 541328.605272945, 422342.8502620819 542249.8247923818))",111
112,,"POLYGON ((423266.83543890185 542248.8646143202, 424190.81900531205 542247.9159313075, 424189.87968957913 541326.6996231249, 423265.884672298 541327.6467101795, 423266.83543890185 542248.8646143202))",112
113,,"POLYGON ((424190.81900531205 542247.9159313075, 425114.8009807108 542246.9787432431, 425113.873115749 541325.764011681, 424189.87968957913 541326.6996231249, 424190.81900531205 542247.9159313075))",113
114,,"POLYGON ((425114.8009807108 542246.9787432431, 426038.78138449177 542246.0530500276, 426037.8649702027 541324.8398757483, 425113.873115749 541325.764011681, 425114.8009807108 542246.9787432431))",114
115,,"POLYGON ((426038.78138449177 542246.0530500276, 426962.76023604866 542245.1388515626, 426961.85527233506 541323.9272152288, 426037.8649702027 541324.8398757483, 426038.78138449177 542246.0530500276))",115
116,,"POLYGON ((426962.76023604866 542245.1388515626, 427886.7375547793 542244.2361477514, 427885.8440415451 541323.0260300256, 426961.85527233506 541323.9272152288, 426962.76023604866 542245.1388515626))",116
117,51.126869201660156,"POLYGON ((427886.7375547793 542244.2361477514, 428810.71336007694 542243.3449384976, 428809.83129722736 541322.1363200429, 427885.8440415451 541323.0260300256, 427886.7375547793 542244.2361477514))",117
118,75.53966522216797,"POLYGON ((428810.71336007694 542243.3449384976, 429734.68767133617 542242.4652237073, 429733.81705877755 541321.2580851866, 428809.83129722736 541322.1363200429, 428810.71336007694 542243.3449384976))",118
119,137.3512420654297,"POLYGON ((429734.68767133617 542242.4652237073, 430658.66050795006 542241.5970032866, 430657.80134559004 541320.3913253634, 429733.81705877755 541321.2580851866, 429734.68767133617 542242.4652237073))",119
120,150.1219024658203,"POLYGON ((430658.66050795006 542241.5970032866, 431582.6318893143 542240.7402771438, 431581.78417706164 541319.5360404812, 430657.80134559004 541320.3913253634, 430658.66050795006 542241.5970032866))",120
121,94.48265838623047,"POLYGON ((431582.6318893143 542240.7402771438, 432506.60183482437 542239.8950451874, 432505.7655725892 541318.6922304493, 431581.78417706164 541319.5360404812, 431582.6318893143 542240.7402771438))",121
122,45.11848068237305,"POLYGON ((432506.60183482437 542239.8950451874, 433430.57036387146 542239.0613073283, 433429.74555156496 541317.8598951779, 432505.7655725892 541318.6922304493, 432506.60183482437 542239.8950451874))",122
123,,"POLYGON ((433430.57036387146 542239.0613073283, 434354.5374958523 542238.2390634777, 434353.7241333869 541317.0390345793, 433429.74555156496 541317.8598951779, 433430.57036387146 542239.0613073283))",123
124,,"POLYGON ((405709.6512339957 541347.8218711994, 406633.6801679763 541346.6567270572, 406632.52522977267 540425.40701265, 405708.48486222414 540426.5701932852, 405709.6512339957 541347.8218711994))",124
125,,"POLYGON ((406633.6801679763 541346.6567270572, 407557.70714227797 541345.5030606438, 407556.5636375195 540424.2552904015, 406632.52522977267 540425.40701265, 406633.6801679763 541346.6567270572))",125
126,,"POLYGON ((407557.70714227797 541345.5030606438, 408481.73217629915 541344.3608718367, 408480.60010486457 540423.1150264172, 407556.5636375195 540424.2552904015, 407557.70714227797 541345.5030606438))",126
127,,"POLYGON ((408481.73217629915 541344.3608718367, 409405.75528944243 541343.2301605146, 409404.63465121156 540421.9862205761, 408480.60010486457 540423.1150264172, 408481.73217629915 541344.3608718367))",127
128,,"POLYGON ((409405.75528944243 541343.2301605146, 410329.776501106 541342.1109265574, 410328.66729595984 540420.8688727586, 409404.63465121156 540421.9862205761, 409405.75528944243 541343.2301605146))",128
129,,"POLYGON ((410329.776501106 541342.1109265574, 411253.7958306863 541341.0031698466, 411252.6980585072 540419.7629828458, 410328.66729595984 540420.8688727586, 410329.776501106 541342.1109265574))",129
130,,"POLYGON ((411253.7958306863 541341.0031698466, 412177.81329758815 541339.9068902644, 412176.7269582596 540418.6685507204, 411252.6980585072 540419.7629828458, 411253.7958306863 541341.0031698466))",130
131,,"POLYGON ((412177.81329758815 541339.9068902644, 413101.8289212077 541338.8220876947, 413100.75401461433 540417.5855762664, 412176.7269582596 540418.6685507204, 412177.81329758815 541339.9068902644))",131
132,,"POLYGON ((413101.8289212077 541338.8220876947, 414025.84272094374 541337.7487620218, 414024.7792469715 540416.5140593685, 413100.75401461433 540417.5855762664, 413101.8289212077 541338.8220876947))",132
133,,"POLYGON ((414025.84272094374 541337.7487620218, 414949.85471619334 541336.6869131323, 414948.8026747293 540415.4539999135, 414024.7792469715 540416.5140593685, 414025.84272094374 541337.7487620218))",133
134,,"POLYGON ((414949.85471619334 541336.6869131323, 415873.8649263578 541335.6365409135, 415872.8243172904 540414.4053977885, 414948.8026747293 540415.4539999135, 414949.85471619334 541336.6869131323))",134
135,,"POLYGON ((415873.8649263578 541335.6365409135, 416797.87337083387 541334.5976452535, 416796.8441940526 540413.3682528822, 415872.8243172904 540414.4053977885, 415873.8649263578 541335.6365409135))",135
136,,"POLYGON ((416797.87337083387 541334.5976452535, 417721.88006901817 541333.5702260425, 417720.8623244138 540412.3425650846, 416796.8441940526 540413.3682528822, 416797.87337083387 541334.5976452535))",136
137,,"POLYGON ((417721.88006901817 541333.5702260425, 418645.8850403114 541332.5542831711, 418644.8787277758 540411.3283342869, 417720.8623244138 540412.3425650846, 417721.88006901817 541333.5702260425))",137
138,,"POLYGON ((418645.8850403114 541332.5542831711, 419569.8883041096 541331.5498165317, 419568.8934235362 540410.3255603814, 418644.8787277758 540411.3283342869, 418645.8850403114 541332.5542831711))",138
139,,"POLYGON ((419569.8883041096 541331.5498165317, 420493.8898798105 541330.5568260176, 420492.9064310936 540409.3342432616, 419568.8934235362 540410.3255603814, 419569.8883041096 541331.5498165317))",139
